feature,importance
PT08.S5(O3)_lag3_r24_mean,3.6548242568969727
NOx(GT)_lag3_r3_std,3.654362201690674
RH_lag2_r12_mean,3.652008533477783
RH_lag12_r12_mean,3.650885820388794
NO2(GT)_lag12_r24_mean,3.6494691371917725
NO2(GT)_lag2,3.644918203353882
PT08.S4(NO2)_lag12_r3_mean,3.6422359943389893
PT08.S1(CO)_r6_std,3.6396398544311523
C6H6(GT)_lag24_r6_std,3.634608030319214
AH_lag3_r3_mean,3.6314284801483154
C6H6(GT)_lag24_r24_std,3.630721092224121
AH_lag1_r6_std,3.62905216217041
RH_lag1_r12_mean,3.625748872756958
PT08.S5(O3)_r12_std,3.6219897270202637
CO(GT)_lag24_r6_mean,3.616856575012207
CO(GT)_lag6,3.6150834560394287
C6H6(GT)_lag2_r24_std,3.613506555557251
RH_lag24_r12_mean,3.6019771099090576
PT08.S2(NMHC)_lag3,3.6014933586120605
CO(GT)_lag6_r24_mean,3.59846830368042
PT08.S4(NO2)_lag1_r24_std,3.5970351696014404
PT08.S4(NO2)_r6_mean,3.5908422470092773
CO(GT)_lag1_r6_mean,3.5858027935028076
C6H6(GT)_lag1_r3_mean,3.584395170211792
PT08.S1(CO)_lag3_r12_mean,3.5833218097686768
PT08.S1(CO)_lag12_r12_std,3.579103946685791
CO(GT)_lag3_r24_std,3.5755326747894287
CO(GT)_r24_mean,3.56661057472229
PT08.S5(O3)_lag1_r24_std,3.5618507862091064
PT08.S2(NMHC)_lag1_r24_std,3.5609467029571533
T_r12_std,3.5608012676239014
CO(GT)_lag24_r12_mean,3.559321165084839
CO(GT)_lag1_r12_std,3.5576372146606445
PT08.S1(CO)_lag3_r24_std,3.5556936264038086
PT08.S2(NMHC)_lag1_r3_mean,3.5535366535186768
PT08.S2(NMHC)_lag1_r12_mean,3.550887107849121
PT08.S5(O3)_lag1_r3_std,3.549729585647583
AH_lag6_r3_mean,3.545900821685791
CO(GT)_lag3_r12_std,3.545865058898926
NO2(GT)_lag12_r3_mean,3.545152187347412
PT08.S5(O3)_lag24_r24_std,3.5447568893432617
NO2(GT)_lag12_r12_mean,3.5354480743408203
C6H6(GT)_lag1,3.534038782119751
PT08.S5(O3)_lag3_r24_std,3.5333139896392822
PT08.S3(NOx)_lag1_r12_mean,3.5320863723754883
PT08.S2(NMHC)_lag1_r24_mean,3.5294415950775146
CO(GT)_r24_std,3.528697967529297
CO(GT)_lag12_r24_mean,3.5285751819610596
PT08.S4(NO2)_r24_mean,3.524158477783203
PT08.S4(NO2)_lag1_r12_mean,3.521549940109253
RH_lag24_r24_std,3.519639015197754
NOx(GT)_lag24_r24_std,3.5195577144622803
T_lag24_r12_std,3.515803575515747
PT08.S3(NOx)_lag6_r24_std,3.5121874809265137
PT08.S5(O3)_lag2_r24_std,3.51033091545105
NMHC(GT)_lag3_r12_mean,3.509524345397949
T_lag3_r3_mean,3.504685163497925
PT08.S5(O3)_lag6_r24_mean,3.5039761066436768
PT08.S5(O3)_lag1_r3_mean,3.5031418800354004
C6H6(GT)_lag1_r24_std,3.4942712783813477
NO2(GT)_lag3_r12_std,3.4894256591796875
T_lag24_r3_mean,3.4872982501983643
PT08.S1(CO)_lag2_r24_std,3.483722448348999
NOx(GT)_lag6_r12_std,3.4826037883758545
CO(GT)_lag12_r3_mean,3.4784996509552
PT08.S5(O3)_r12_mean,3.477689504623413
PT08.S2(NMHC)_lag24_r24_std,3.4775402545928955
C6H6(GT)_lag6_r12_std,3.47745680809021
PT08.S3(NOx)_lag2,3.472963333129883
AH_r12_mean,3.4667611122131348
PT08.S5(O3)_lag12_r24_std,3.4667365550994873
NOx(GT)_lag2_r12_std,3.4658896923065186
T_lag12_r3_std,3.4599692821502686
PT08.S4(NO2)_lag12_r24_std,3.4583492279052734
C6H6(GT)_lag2_r24_mean,3.4574286937713623
NOx(GT)_lag1_r6_mean,3.4561097621917725
AH_lag6_r6_mean,3.4537248611450195
NOx(GT)_lag12_r3_mean,3.447408437728882
NO2(GT)_lag2_r24_mean,3.44685697555542
PT08.S1(CO)_lag1_r3_std,3.4457809925079346
RH_lag6,3.43977427482605
C6H6(GT)_lag12,3.4352846145629883
PT08.S3(NOx)_lag3_r6_std,3.427884340286255
T_lag12_r12_mean,3.42665958404541
PT08.S1(CO)_r24_std,3.4260823726654053
T_lag6_r12_mean,3.4217841625213623
RH_r6_std,3.4215290546417236
NO2(GT)_lag3,3.4168403148651123
CO(GT)_lag24_r24_mean,3.412968635559082
NO2(GT)_lag6_r3_std,3.406046152114868
PT08.S2(NMHC)_lag12_r6_mean,3.401216506958008
NO2(GT)_lag2_r3_mean,3.3947267532348633
C6H6(GT)_lag6_r24_mean,3.3946592807769775
NMHC(GT)_lag24_r3_std,3.3908207416534424
PT08.S3(NOx)_r3_mean,3.390148401260376
NO2(GT)_r24_std,3.3876278400421143
RH_lag2_r12_std,3.371403932571411
C6H6(GT)_lag12_r12_mean,3.3695008754730225
PT08.S3(NOx)_lag24_r12_std,3.366326093673706
PT08.S1(CO)_lag24_r6_mean,3.3648793697357178
AH_r3_mean,3.364494800567627
PT08.S4(NO2)_r3_mean,3.3595309257507324
PT08.S2(NMHC)_r3_std,3.352278709411621
PT08.S4(NO2)_lag2_r3_mean,3.3490424156188965
NOx(GT)_lag3_r12_std,3.343604803085327
C6H6(GT)_lag3_r12_mean,3.341731309890747
PT08.S4(NO2)_lag1_r3_std,3.3366951942443848
AH_lag24_r3_mean,3.3360443115234375
PT08.S3(NOx)_lag24,3.33276629447937
PT08.S4(NO2)_lag3_r24_std,3.329756736755371
CO(GT)_lag12_r12_std,3.3260812759399414
NOx(GT)_lag2_r6_std,3.3251991271972656
NMHC(GT)_lag24,3.3250842094421387
PT08.S1(CO)_lag6_r24_std,3.3145933151245117
C6H6(GT)_lag3_r3_mean,3.314441204071045
AH_lag6_r12_std,3.313793897628784
RH_lag12_r24_std,3.312077283859253
C6H6(GT)_lag1_r12_std,3.3094019889831543
T_lag3_r12_std,3.3082854747772217
PT08.S1(CO)_lag2,3.3030152320861816
NO2(GT)_lag1,3.3020496368408203
T_lag1_r3_std,3.2988147735595703
NOx(GT)_lag24_r3_std,3.2985827922821045
PT08.S4(NO2)_lag24_r6_std,3.298027515411377
NO2(GT)_lag2_r12_std,3.2974600791931152
AH_lag1_r24_std,3.2953896522521973
T_lag2,3.282548666000366
T_lag6_r12_std,3.2816028594970703
PT08.S5(O3)_lag2_r12_mean,3.2815213203430176
PT08.S2(NMHC)_lag2_r24_mean,3.28132963180542
T_lag2_r3_mean,3.281114101409912
PT08.S1(CO)_lag12_r3_std,3.281113386154175
PT08.S3(NOx)_r6_std,3.2808377742767334
PT08.S4(NO2)_lag3_r12_std,3.2733001708984375
NMHC(GT)_lag3,3.2717292308807373
PT08.S2(NMHC)_lag24_r3_mean,3.2673258781433105
PT08.S2(NMHC)_lag24_r12_mean,3.264784336090088
RH_lag12_r6_mean,3.2586629390716553
PT08.S4(NO2)_lag1_r12_std,3.2560839653015137
CO(GT)_lag6_r12_mean,3.2560524940490723
AH_r24_std,3.250931739807129
PT08.S2(NMHC)_lag2_r6_std,3.2505993843078613
AH_lag3_r12_mean,3.2411632537841797
PT08.S2(NMHC)_lag2_r12_mean,3.2392966747283936
PT08.S5(O3)_lag12_r3_mean,3.23402738571167
CO(GT)_lag24_r12_std,3.2283973693847656
CO(GT)_lag12_r3_std,3.226367712020874
NO2(GT)_lag12_r3_std,3.225940227508545
RH_r6_mean,3.2257020473480225
PT08.S1(CO)_lag12_r12_mean,3.2255897521972656
