feature,importance
PT08.S1(CO)_lag2,1.9157028198242188
PT08.S2(NMHC)_lag6_r24_std,1.9126698970794678
T_lag12_r24_mean,1.9080063104629517
PT08.S4(NO2)_lag24_r3_std,1.9019821882247925
PT08.S4(NO2)_lag1_r3_std,1.901424765586853
C6H6(GT)_lag12_r12_mean,1.8966350555419922
PT08.S1(CO)_lag1_r12_std,1.8937454223632812
CO(GT)_lag1_r24_mean,1.8916857242584229
T_lag2,1.890734076499939
NMHC(GT)_lag12_r12_mean,1.8898353576660156
C6H6(GT)_lag3_r24_mean,1.8895827531814575
AH_lag2_r24_std,1.8894858360290527
C6H6(GT)_lag1_r3_std,1.8891035318374634
PT08.S2(NMHC)_lag3_r3_std,1.8890572786331177
PT08.S1(CO)_r6_std,1.8848499059677124
PT08.S3(NOx),1.8834723234176636
NOx(GT)_lag3_r3_mean,1.8829848766326904
T_lag24_r3_mean,1.8758872747421265
PT08.S4(NO2),1.8753325939178467
PT08.S4(NO2)_lag3_r24_mean,1.8735363483428955
NO2(GT)_r12_mean,1.8716169595718384
NMHC(GT)_lag12_r3_mean,1.8667103052139282
T_lag1_r3_mean,1.865351915359497
T_lag6_r6_std,1.8635023832321167
C6H6(GT)_lag24_r3_std,1.8630331754684448
NO2(GT)_lag6_r12_mean,1.8617433309555054
T_lag6_r24_std,1.8608652353286743
AH_lag2_r3_mean,1.8603510856628418
RH_lag6_r24_std,1.8596694469451904
RH_r3_mean,1.8583742380142212
PT08.S3(NOx)_lag12_r12_std,1.8578046560287476
NOx(GT)_lag6_r24_std,1.857113003730774
PT08.S4(NO2)_lag1_r12_std,1.8559619188308716
PT08.S2(NMHC)_lag24_r24_std,1.8556289672851562
RH_lag6_r12_mean,1.85494863986969
PT08.S1(CO)_lag12,1.8547664880752563
NO2(GT),1.8523494005203247
NMHC(GT),1.852274775505066
PT08.S2(NMHC)_lag24_r3_std,1.8509602546691895
RH_lag1_r6_std,1.8484539985656738
T_lag2_r3_std,1.8447774648666382
PT08.S1(CO)_lag2_r6_mean,1.8435540199279785
NMHC(GT)_lag12_r12_std,1.8434077501296997
PT08.S5(O3)_lag12,1.8405308723449707
PT08.S5(O3)_lag1_r24_mean,1.8404262065887451
T_r12_mean,1.8391748666763306
AH_lag6_r3_mean,1.8368186950683594
NO2(GT)_lag6_r3_std,1.8327499628067017
PT08.S2(NMHC)_lag1_r12_std,1.8326669931411743
NOx(GT)_lag6_r3_std,1.8319675922393799
PT08.S2(NMHC)_lag2_r3_std,1.8304057121276855
NOx(GT)_lag24_r6_std,1.8291103839874268
PT08.S1(CO)_lag1_r6_std,1.8287626504898071
PT08.S3(NOx)_lag3,1.8244383335113525
NO2(GT)_lag3_r24_mean,1.8239340782165527
RH_lag6_r3_std,1.8236011266708374
PT08.S2(NMHC)_lag24_r3_mean,1.8213266134262085
RH_lag3_r3_mean,1.8195815086364746
RH_lag3_r12_mean,1.8181264400482178
PT08.S3(NOx)_lag3_r24_std,1.8177077770233154
PT08.S1(CO)_r12_mean,1.816009283065796
PT08.S3(NOx)_lag12,1.8139809370040894
AH_r24_mean,1.8121339082717896
NOx(GT)_lag12,1.8085967302322388
PT08.S3(NOx)_r3_std,1.8068034648895264
NOx(GT)_r6_std,1.806610107421875
PT08.S4(NO2)_lag3_r6_std,1.8050645589828491
PT08.S1(CO)_lag12_r3_std,1.8043683767318726
C6H6(GT)_lag24_r6_std,1.8025096654891968
PT08.S1(CO)_lag1_r24_std,1.8021621704101562
NOx(GT)_lag3_r6_mean,1.8002532720565796
PT08.S2(NMHC)_lag6_r6_std,1.7985202074050903
NOx(GT)_lag1_r12_std,1.7960566282272339
PT08.S3(NOx)_r24_std,1.7928181886672974
NO2(GT)_lag6,1.7917276620864868
PT08.S3(NOx)_lag3_r3_mean,1.791296124458313
NO2(GT)_r6_std,1.7905936241149902
NOx(GT)_lag12_r6_std,1.7878533601760864
CO(GT)_lag6_r6_std,1.784643292427063
AH_r6_std,1.783540964126587
PT08.S1(CO)_r3_std,1.782702922821045
NMHC(GT)_r24_std,1.7820947170257568
PT08.S1(CO)_lag12_r6_mean,1.7810325622558594
T_r24_mean,1.7787951231002808
C6H6(GT)_lag2_r24_mean,1.7780735492706299
PT08.S3(NOx)_r6_std,1.777779459953308
